City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Timiryazevskiy,RU,2021-04-30 19:21:17,56.49,84.8769,43.0,52,0,6.71
294,La Rioja,ES,2021-04-30 19:21:17,42.25,-2.5,50.0,76,90,4.61
295,Kabo,CF,2021-04-30 19:21:17,7.6994,18.629,78.91,63,100,6.4
296,Rio Grande,BR,2021-04-30 19:16:16,-32.035,-52.0986,75.2,64,0,13.8
297,Angoche,MZ,2021-04-30 19:17:27,-16.2325,39.9086,78.73,80,0,4.18
298,Qandala,SO,2021-04-30 19:21:18,11.472,49.8728,85.32,69,38,6.15
299,Pitiquito,MX,2021-04-30 19:21:18,30.7,-112.0833,88.0,19,0,10.0
300,Port Shepstone,ZA,2021-04-30 19:21:18,-30.7414,30.455,63.36,76,100,17.02
301,Chernyshevskiy,RU,2021-04-30 19:21:19,63.0128,112.4714,29.08,95,100,3.78
302,Handan,CN,2021-04-30 19:21:19,36.6006,114.4678,51.55,51,10,6.91
303,Pacific Grove,US,2021-04-30 19:21:19,36.6177,-121.9166,59.0,67,1,12.66
304,Boyabat,TR,2021-04-30 19:21:20,41.4689,34.7667,60.37,65,15,2.1
305,Nampula,MZ,2021-04-30 19:21:20,-15.1165,39.2666,75.2,94,40,9.22
306,Mehran,IR,2021-04-30 19:21:20,33.1222,46.1646,64.4,34,0,4.61
307,Sayat,TM,2021-04-30 19:21:21,38.7839,63.8803,73.4,40,0,16.11
308,Champerico,GT,2021-04-30 19:21:21,14.3,-91.9167,87.8,62,40,9.22
309,Bose,IT,2021-04-30 19:21:21,45.4612,8.0137,55.0,96,100,2.28
310,Constitucion,CL,2021-04-30 19:21:22,-35.3333,-72.4167,59.14,79,100,11.16
311,Valparaiso,CL,2021-04-30 19:21:22,-33.0393,-71.6273,66.2,63,20,4.61
312,Upernavik,GL,2021-04-30 19:17:56,72.7868,-56.1549,34.2,79,100,5.5
313,San Andres,CO,2021-04-30 19:15:19,12.5847,-81.7006,86.0,62,40,10.36
314,Gari,RU,2021-04-30 19:21:22,59.4307,62.3497,32.07,63,0,5.79
315,Bunia,CD,2021-04-30 19:21:23,1.5667,30.25,64.44,93,100,2.19
316,Sidi Ali,DZ,2021-04-30 19:21:23,36.0998,0.4206,59.05,75,98,9.55
317,Tilichiki,RU,2021-04-30 19:21:23,60.4667,166.1,21.22,95,64,9.1
318,Ustka,PL,2021-04-30 19:17:08,54.5805,16.8619,39.45,77,85,8.41
319,Jumla,NP,2021-04-30 19:21:24,29.2747,82.1838,48.69,90,86,3.2
320,Lasa,IT,2021-04-30 19:18:36,46.6166,10.7002,66.2,81,40,5.75
321,Lagos,NG,2021-04-30 19:14:48,6.5833,3.75,84.2,79,40,9.22
322,Pachino,IT,2021-04-30 19:21:24,36.7186,15.0907,73.4,60,75,2.3
323,Darnah,LY,2021-04-30 19:21:25,32.767,22.6367,81.77,31,14,10.27
324,Buala,SB,2021-04-30 19:21:25,-8.145,159.5921,78.82,82,100,4.43
325,Show Low,US,2021-04-30 19:21:25,34.2542,-110.0298,73.4,15,1,14.97
326,Colac,AU,2021-04-30 19:16:58,-38.3333,143.5833,59.0,67,11,3.56
327,Verkhnyaya Inta,RU,2021-04-30 19:21:26,65.9811,60.3094,28.9,72,32,10.45
328,Husavik,IS,2021-04-30 19:21:26,66.0449,-17.3389,33.8,93,90,12.66
329,Changji,CN,2021-04-30 19:21:26,44.0167,87.3167,75.2,15,0,11.18
330,Iracoubo,GF,2021-04-30 19:21:26,5.4802,-53.2011,74.93,93,100,6.46
331,Vestmannaeyjar,IS,2021-04-30 19:21:27,63.4427,-20.2734,44.6,57,75,13.8
332,Presidencia Roque Saenz Pena,AR,2021-04-30 19:21:27,-26.7852,-60.4388,82.0,45,0,1.99
333,Okha,RU,2021-04-30 19:21:27,53.5739,142.9478,30.56,88,100,7.18
334,Alacranes,CU,2021-04-30 19:21:27,22.7675,-81.5675,89.6,40,40,13.8
335,Preobrazheniye,RU,2021-04-30 19:21:28,42.9019,133.9064,37.47,91,99,5.03
336,Marsaxlokk,MT,2021-04-30 19:21:28,35.8419,14.5431,66.99,88,0,6.91
337,Uhlove,UA,2021-04-30 19:21:28,44.8215,33.6045,53.01,71,13,5.88
338,Dhidhdhoo,MV,2021-04-30 19:17:11,6.8833,73.1,84.34,74,100,7.45
339,Hurghada,EG,2021-04-30 19:21:28,27.2574,33.8129,84.2,28,0,13.22
340,Saint George,US,2021-04-30 19:18:43,37.1041,-113.5841,87.01,15,1,8.05
341,Torbay,CA,2021-04-30 19:18:23,47.6666,-52.7314,44.01,70,75,13.8
342,Gao,ML,2021-04-30 19:17:26,16.6362,1.637,96.28,8,0,8.99
343,Miles City,US,2021-04-30 19:21:29,46.4083,-105.8406,82.4,17,1,27.63
344,Savonlinna,FI,2021-04-30 19:21:29,61.8699,28.88,33.8,69,0,6.91
345,Severo-Kurilsk,RU,2021-04-30 19:15:50,50.6789,156.125,34.97,93,100,19.13
346,Laguna,US,2021-04-30 19:17:05,38.421,-121.4238,82.0,33,1,5.75
347,Akcakoca,TR,2021-04-30 19:21:30,41.0866,31.1162,61.81,85,2,4.59
348,Durant,US,2021-04-30 19:17:12,33.994,-96.3708,77.0,57,40,14.97
349,Pudozh,RU,2021-04-30 19:21:30,61.8099,36.5345,34.86,68,32,4.12
350,Port Augusta,AU,2021-04-30 19:21:30,-32.5,137.7667,59.0,47,100,9.22
351,Henties Bay,NA,2021-04-30 19:18:26,-22.116,14.2845,59.0,88,0,5.75
352,Lere,NG,2021-04-30 19:21:31,10.387,8.5726,86.04,16,44,2.26
353,Batagay-Alyta,RU,2021-04-30 19:21:31,67.8006,130.4114,23.5,93,99,1.74
354,Asyut,EG,2021-04-30 19:21:31,27.181,31.1837,95.0,13,0,10.36
355,Santa Maria,BR,2021-04-30 19:16:58,-29.6842,-53.8069,82.4,30,0,6.91
356,Praia Da Vitoria,PT,2021-04-30 19:21:31,38.7333,-27.0667,62.01,63,20,1.97
357,Buin,CL,2021-04-30 19:21:32,-33.7333,-70.75,66.99,72,20,2.3
358,Victoria,HK,2021-04-30 19:17:26,22.2855,114.1577,77.0,86,100,2.44
359,Arapi,AM,2021-04-30 19:21:32,40.7772,43.8071,53.6,58,75,1.14
360,El Paso,US,2021-04-30 19:18:31,31.8001,-106.2005,68.0,39,75,8.05
361,Hofn,IS,2021-04-30 19:21:32,64.2539,-15.2082,33.8,93,90,4.61
362,Shestakovo,RU,2021-04-30 19:21:32,56.4915,103.96,35.26,99,100,2.3
363,Viedma,AR,2021-04-30 19:21:33,-40.8135,-62.9967,79.07,29,96,17.2
364,Pisco,PE,2021-04-30 19:17:42,-13.7,-76.2167,73.4,64,0,13.8
365,Bronnoysund,NO,2021-04-30 19:21:33,65.4625,12.1997,35.6,75,40,5.75
366,Tias,ES,2021-04-30 19:21:33,28.9611,-13.645,68.0,56,20,19.57
367,Pergamino,AR,2021-04-30 19:21:33,-33.89,-60.5736,73.99,46,0,4.0
368,Ancud,CL,2021-04-30 19:17:38,-41.8697,-73.8203,55.99,94,90,16.11
369,Bitung,ID,2021-04-30 19:21:34,1.4451,125.1824,75.2,94,20,1.14
370,Amapa,BR,2021-04-30 19:18:55,1.0,-52.0,74.59,95,100,4.94
371,Alice Springs,AU,2021-04-30 19:16:46,-23.7,133.8833,50.0,53,7,4.61
372,Provideniya,RU,2021-04-30 19:18:41,64.3833,-173.3,27.91,64,100,1.74
373,Sosnogorsk,RU,2021-04-30 19:21:34,63.6023,53.8817,37.26,53,100,9.89
374,Caravelas,BR,2021-04-30 19:16:15,-17.7125,-39.2481,73.81,85,100,12.93
375,Sechura,PE,2021-04-30 19:21:34,-5.5569,-80.8222,79.14,59,49,9.8
376,Jurm,AF,2021-04-30 19:21:34,36.8648,70.8342,61.07,64,79,1.77
377,Shawnee,US,2021-04-30 19:21:35,39.05,-95.7669,82.0,26,1,9.22
378,Bolkhov,RU,2021-04-30 19:21:35,53.4433,36.0044,54.54,85,100,13.85
379,Samarai,PG,2021-04-30 19:19:01,-10.6167,150.6667,79.11,79,97,8.3
380,Sioux Lookout,CA,2021-04-30 19:15:43,50.1001,-91.917,48.2,23,20,8.05
381,Lorengau,PG,2021-04-30 19:14:03,-2.0226,147.2712,79.86,79,99,3.24
382,Metro,ID,2021-04-30 19:21:35,-5.1131,105.3067,74.43,94,74,2.91
383,Nantucket,US,2021-04-30 19:21:36,41.2835,-70.0995,60.8,59,1,25.32
384,Atar,MR,2021-04-30 19:17:22,20.5169,-13.0499,87.8,42,0,9.37
385,Cairns,AU,2021-04-30 19:21:36,-16.9167,145.7667,71.6,83,17,10.36
386,Klaksvik,FO,2021-04-30 19:19:12,62.2266,-6.589,37.4,70,75,8.05
387,Yurla,RU,2021-04-30 19:21:36,59.3259,54.3223,39.33,72,100,8.88
388,Skibbereen,IE,2021-04-30 19:21:36,51.55,-9.2667,46.4,66,75,5.75
389,Goulburn,AU,2021-04-30 19:21:37,-34.75,149.7167,48.0,95,0,1.7
390,Ystad,SE,2021-04-30 19:21:37,55.4297,13.8204,43.0,70,20,3.49
391,Portland,US,2021-04-30 19:16:37,45.5234,-122.6762,66.2,52,75,5.75
392,Elizabeth City,US,2021-04-30 19:21:37,36.2946,-76.2511,78.01,31,20,20.71
393,Ahipara,NZ,2021-04-30 19:21:37,-35.1667,173.1667,60.87,75,79,10.29
394,Baherden,TM,2021-04-30 19:21:38,38.4362,57.4316,75.65,51,61,8.84
395,Price,US,2021-04-30 19:21:38,39.5994,-110.8107,75.2,19,1,6.91
396,Da Nang,VN,2021-04-30 19:21:38,16.0678,108.2208,77.0,88,20,1.14
397,Newton,US,2021-04-30 19:21:38,42.337,-71.2092,64.4,51,100,26.46
398,Pizarro,CO,2021-04-30 19:18:48,4.9533,-77.366,79.14,81,100,11.03
399,Tunceli,TR,2021-04-30 19:19:36,39.1083,39.5471,57.2,94,75,4.61
400,Maragogi,BR,2021-04-30 19:21:39,-9.0122,-35.2225,79.99,78,100,11.03
401,Tukums,LV,2021-04-30 19:21:39,56.9669,23.1553,39.2,65,0,6.91
402,Howard Springs,AU,2021-04-30 19:21:39,-12.497,131.047,73.4,88,10,4.61
403,Andenes,NO,2021-04-30 19:21:40,69.3143,16.1194,30.2,80,75,20.71
404,Khanapur,IN,2021-04-30 19:21:40,15.6333,74.5167,75.0,82,39,4.23
405,Teresina,BR,2021-04-30 19:21:40,-5.0892,-42.8019,91.4,52,20,9.22
406,Sibolga,ID,2021-04-30 19:21:40,1.7427,98.7792,76.68,86,100,3.36
407,Hualmay,PE,2021-04-30 19:21:40,-11.0964,-77.6139,72.07,72,12,9.08
408,Bubaque,GW,2021-04-30 19:21:41,11.2833,-15.8333,78.82,71,8,20.94
409,Urucara,BR,2021-04-30 19:21:41,-2.5364,-57.76,85.44,66,100,2.98
410,Vanimo,PG,2021-04-30 19:14:54,-2.6741,141.3028,77.68,89,100,5.19
411,Whitecourt,CA,2021-04-30 19:21:41,54.1502,-115.6855,62.6,25,75,21.85
412,High Level,CA,2021-04-30 19:21:42,58.5169,-117.136,55.4,50,75,16.11
413,Sabzevar,IR,2021-04-30 19:21:42,36.2126,57.6819,67.03,57,38,16.75
414,Palau,PW,2021-04-30 19:21:42,7.503,134.621,78.8,94,75,12.12
415,Agadez,NE,2021-04-30 19:20:20,19.75,10.25,89.67,6,0,5.48
416,Kargasok,RU,2021-04-30 19:13:49,59.0556,80.8572,38.86,84,9,11.61
417,Goderich,CA,2021-04-30 19:13:58,43.7501,-81.7165,41.0,60,8,24.16
418,Ucluelet,CA,2021-04-30 19:21:43,48.9329,-125.5528,50.0,93,75,6.91
419,Oromocto,CA,2021-04-30 19:21:43,45.8351,-66.4792,42.8,81,90,20.71
420,Nalut,LY,2021-04-30 19:21:43,30.3333,10.85,89.85,17,30,10.6
421,Dharchula,IN,2021-04-30 19:21:43,29.85,80.5333,61.72,62,18,7.61
422,Peterhead,GB,2021-04-30 19:21:43,57.5058,-1.7981,43.0,75,75,2.3
423,Carutapera,BR,2021-04-30 19:21:44,-1.195,-46.02,75.31,93,100,1.32
424,Karabulak,RU,2021-04-30 19:21:44,43.3036,44.8964,60.01,82,96,6.71
425,Cayenne,GF,2021-04-30 19:17:53,4.9333,-52.3333,82.4,78,75,8.05
426,La Romana,DO,2021-04-30 19:19:19,18.4273,-68.9728,87.8,66,40,9.22
427,Kushmurun,KZ,2021-04-30 19:21:44,52.4503,64.6311,47.28,53,82,6.31
428,Novobirilyussy,RU,2021-04-30 19:21:44,56.9514,90.6661,37.53,90,0,6.33
429,Guaiba,BR,2021-04-30 19:21:45,-30.1139,-51.325,78.8,44,20,3.44
430,Gushikawa,JP,2021-04-30 19:21:45,26.3544,127.8686,71.6,83,1,4.61
431,Srednekolymsk,RU,2021-04-30 19:18:15,67.45,153.6833,10.9,93,43,7.7
432,Bongandanga,CD,2021-04-30 19:21:45,1.5,21.05,74.44,84,100,3.15
433,Massillon,US,2021-04-30 19:16:58,40.7967,-81.5215,48.99,81,90,10.36
434,Namatanai,PG,2021-04-30 19:18:51,-3.6667,152.4333,78.37,80,28,3.29
435,Merauke,ID,2021-04-30 19:17:17,-8.4667,140.3333,75.74,89,27,9.64
436,Nishihara,JP,2021-04-30 19:21:46,26.1842,127.7558,71.6,83,75,8.05
437,Jieshi,CN,2021-04-30 19:21:46,22.8134,115.8257,73.69,80,100,5.39
438,Kailua,US,2021-04-30 19:18:13,21.4022,-157.7394,78.8,73,90,11.5
439,Ust-Kut,RU,2021-04-30 19:21:46,56.7938,105.7672,35.2,93,100,2.26
440,Knyaze-Volkonskoye,RU,2021-04-30 19:21:47,48.4642,135.4567,33.8,80,40,15.66
441,Kurilsk,RU,2021-04-30 19:17:45,45.2333,147.8833,34.95,94,100,11.03
442,Abhar,IR,2021-04-30 19:20:52,36.1468,49.218,58.32,64,68,3.56
443,Damietta,EG,2021-04-30 19:17:08,31.4165,31.8133,71.6,64,0,8.05
444,Palu,ID,2021-04-30 19:21:47,-0.8917,119.8707,75.36,95,100,4.12
445,Jibuti,DJ,2021-04-30 19:21:47,11.5,42.5,79.5,57,100,3.04
446,San Juan,AR,2021-04-30 19:17:40,-31.5375,-68.5364,78.53,28,83,3.53
447,Semirom,IR,2021-04-30 19:21:47,31.4167,51.5667,58.53,36,87,1.86
448,Kamaishi,JP,2021-04-30 19:21:48,39.2667,141.8833,45.82,83,2,7.45
449,Callaguip,PH,2021-04-30 19:21:48,18.0714,120.4867,73.4,94,75,3.44
450,Comodoro Rivadavia,AR,2021-04-30 19:17:28,-45.8667,-67.5,68.0,45,0,10.36
451,Luderitz,NA,2021-04-30 19:18:38,-26.6481,15.1594,66.18,39,0,18.92
452,Solwezi,ZM,2021-04-30 19:21:48,-12.1688,26.3894,62.28,98,100,5.66
453,Utraula,IN,2021-04-30 19:21:49,27.3167,82.4167,86.45,24,2,7.11
454,Tessalit,ML,2021-04-30 19:21:49,20.1986,1.0114,98.26,7,100,9.93
455,Kodinsk,RU,2021-04-30 19:17:18,58.6881,99.1844,34.41,96,98,3.49
456,Umm Kaddadah,SD,2021-04-30 19:21:49,13.6017,26.6876,86.74,16,5,7.52
457,Zhigansk,RU,2021-04-30 19:21:49,66.7697,123.3711,30.38,88,100,3.2
458,Broome,US,2021-04-30 19:19:02,42.2506,-75.833,52.0,57,90,24.16
459,Yerofey Pavlovich,RU,2021-04-30 19:16:22,53.9667,121.9667,32.29,86,100,2.21
460,Los Llanos De Aridane,ES,2021-04-30 19:19:07,28.6585,-17.9182,68.0,60,75,17.27
461,Aketi,CD,2021-04-30 19:21:50,2.7388,23.7833,69.8,97,100,4.79
462,Yicheng,CN,2021-04-30 19:21:50,31.3705,119.8703,59.0,61,0,1.99
463,Khani,GE,2021-04-30 19:18:51,41.9563,42.9566,57.2,88,75,4.61
464,Tuensang,IN,2021-04-30 19:21:50,26.2833,94.8333,63.86,78,12,4.12
465,Sao Gabriel Da Cachoeira,BR,2021-04-30 19:21:50,-0.1303,-67.0892,77.0,88,40,5.75
466,Coquimbo,CL,2021-04-30 19:21:51,-29.9533,-71.3436,62.6,67,0,13.8
467,Dalen,NL,2021-04-30 19:21:51,52.6992,6.7556,46.99,93,97,11.12
468,Lake Charles,US,2021-04-30 19:21:51,30.2131,-93.2044,75.2,88,75,5.75
469,Amberley,US,2021-04-30 19:21:51,39.2048,-84.428,70.0,32,20,27.63
470,Panalingaan,PH,2021-04-30 19:21:52,8.7842,117.4231,77.59,80,11,3.2
471,Kontagora,NG,2021-04-30 19:21:52,10.3999,5.4695,92.34,25,17,2.33
472,Resistencia,AR,2021-04-30 19:20:03,-27.4606,-58.9839,82.0,44,0,8.05
473,Poum,NC,2021-04-30 19:21:21,-20.2333,164.0167,74.98,69,37,10.22
474,Sinjai,ID,2021-04-30 19:21:52,-5.1241,120.253,72.43,70,100,5.46
475,Coihaique,CL,2021-04-30 19:16:18,-45.5752,-72.0662,57.2,62,75,4.61
476,Avera,US,2021-04-30 19:21:53,33.194,-82.5271,80.6,39,1,10.36
477,Kapit,MY,2021-04-30 19:21:53,2.0167,112.9333,72.88,99,100,1.36
478,Grand Gaube,MU,2021-04-30 19:16:20,-20.0064,57.6608,78.01,82,6,7.0
479,Meulaboh,ID,2021-04-30 19:17:04,4.1363,96.1285,77.41,87,43,3.58
480,Pangnirtung,CA,2021-04-30 19:19:09,66.1451,-65.7125,33.8,86,75,8.05
481,Peleduy,RU,2021-04-30 19:21:53,59.6289,112.7406,21.78,97,60,2.62
482,Kudahuvadhoo,MV,2021-04-30 19:21:53,2.6708,72.8944,83.3,70,6,2.1
483,Mulege,MX,2021-04-30 19:21:54,26.8833,-111.9833,81.21,31,0,17.74
484,Bilibino,RU,2021-04-30 19:21:54,68.0546,166.4372,4.17,91,29,1.36
485,Guymon,US,2021-04-30 19:21:54,36.6828,-101.4816,75.2,22,1,6.91
486,Rameshki,RU,2021-04-30 19:21:54,57.3439,36.0453,45.63,95,100,6.6
487,Krasnoselkup,RU,2021-04-30 19:18:50,65.7,82.4667,33.62,95,100,14.47
488,Port Hardy,CA,2021-04-30 19:21:55,50.6996,-127.4199,53.6,82,75,10.36
489,Luganville,VU,2021-04-30 19:21:55,-15.5333,167.1667,78.46,83,92,9.91
490,Lahat,ID,2021-04-30 19:21:55,-3.8,103.5333,73.06,97,100,1.9
491,Zhanaozen,KZ,2021-04-30 19:21:56,43.3,52.8,66.36,34,98,14.47
492,Gashua,NG,2021-04-30 19:21:56,12.871,11.0482,91.26,8,2,10.07
493,Norman Wells,CA,2021-04-30 19:17:24,65.282,-126.8329,41.0,42,20,4.61
494,Eureka,US,2021-04-30 19:15:28,40.8021,-124.1637,63.0,76,100,5.01
495,Ossora,RU,2021-04-30 19:21:56,59.2353,163.0719,29.12,92,67,3.94
496,Juarez,MX,2021-04-30 19:20:35,31.7333,-106.4833,68.0,37,75,19.57
497,Mukhen,RU,2021-04-30 19:21:57,48.1,136.1,34.56,94,69,4.29
498,Kamenka,RU,2021-04-30 19:21:57,51.3223,42.7678,52.0,71,97,14.52
499,Erdenet,MN,2021-04-30 19:21:57,49.0333,104.0833,37.89,67,100,3.33
500,Tambura,SS,2021-04-30 19:21:57,5.6,27.4667,74.98,67,86,2.19
501,Mandan,US,2021-04-30 19:17:23,46.8267,-100.8896,66.2,29,1,25.32
502,Koutsouras,GR,2021-04-30 19:21:58,35.0339,25.9469,70.95,48,18,2.35
503,Glarus,CH,2021-04-30 19:21:58,47.0406,9.068,46.99,74,100,1.99
504,Tuatapere,NZ,2021-04-30 19:17:24,-46.1333,167.6833,41.0,92,100,1.99
505,Matsubase,JP,2021-04-30 19:21:58,32.65,130.6667,55.0,66,100,6.93
506,Diyarb Najm,EG,2021-04-30 19:21:58,30.7542,31.4393,78.01,16,0,15.99
507,Tecoanapa,MX,2021-04-30 19:21:59,16.5167,-98.75,86.83,60,6,12.57
508,Beruwala,LK,2021-04-30 19:21:59,6.4788,79.9828,79.34,84,100,2.3
509,Polyarnyy,RU,2021-04-30 19:21:59,69.1989,33.4478,24.8,54,0,2.24
510,Casper,US,2021-04-30 19:17:46,42.8666,-106.3131,78.01,16,1,20.71
511,Dabola,GN,2021-04-30 19:21:59,10.75,-11.1167,85.19,48,100,3.38
512,Wana,PK,2021-04-30 19:22:00,32.2989,69.5725,72.28,41,100,3.4
513,Moose Factory,CA,2021-04-30 19:15:08,51.2585,-80.6094,33.8,55,90,17.27
514,Mago,RU,2021-04-30 19:22:00,53.2514,140.1822,29.43,94,100,2.39
515,Walvis Bay,NA,2021-04-30 19:22:00,-22.9575,14.5053,59.0,77,0,2.3
516,Udachnyy,RU,2021-04-30 19:22:00,66.4167,112.4,26.74,99,100,3.6
517,Teknaf,BD,2021-04-30 19:22:01,20.8624,92.3058,78.12,84,1,1.39
518,Aquidauana,BR,2021-04-30 19:22:01,-20.4711,-55.7872,92.08,20,5,2.93
519,Gonbad-E Qabus,IR,2021-04-30 19:22:01,37.25,55.1672,62.6,82,20,4.61
520,Somerset,US,2021-04-30 19:17:03,40.5668,-74.5496,68.0,37,75,12.66
521,Vilyuysk,RU,2021-04-30 19:22:01,63.7553,121.6247,30.06,96,100,5.57
522,Havelock,US,2021-04-30 19:22:02,34.8791,-76.9013,82.0,31,47,11.99
523,Kununurra,AU,2021-04-30 19:18:49,-15.7667,128.7333,62.6,100,0,5.01
524,Lamu,KE,2021-04-30 19:22:02,-2.2717,40.902,81.12,79,27,12.57
525,Hambantota,LK,2021-04-30 19:19:18,6.1241,81.1185,77.0,100,20,2.3
526,Shingu,JP,2021-04-30 19:17:26,33.7333,135.9833,53.06,69,4,5.26
527,Swift Current,CA,2021-04-30 19:22:02,50.2834,-107.8014,73.4,23,1,19.57
528,Znamenskoye,RU,2021-04-30 19:22:02,57.1281,73.8282,41.4,86,100,11.68
529,Collie,AU,2021-04-30 19:22:03,-33.3667,116.15,46.99,91,2,1.92
530,Vila Velha,BR,2021-04-30 19:18:37,-20.3297,-40.2925,78.01,69,20,13.8
531,Yulara,AU,2021-04-30 19:16:23,-25.2406,130.9889,53.6,40,83,6.91
532,Tavira,PT,2021-04-30 19:22:03,37.1273,-7.6486,64.99,48,40,18.41
533,Puerto Colombia,CO,2021-04-30 19:16:00,10.9878,-74.9547,78.8,78,75,14.97
534,Victoria Point,AU,2021-04-30 19:22:03,-27.5833,153.3,64.99,93,100,3.0
535,Kartaly,RU,2021-04-30 19:22:04,53.0522,60.6467,42.66,55,8,6.26
536,Tabou,CI,2021-04-30 19:22:04,4.423,-7.3528,81.1,78,100,6.93
537,Methoni,GR,2021-04-30 19:22:04,36.8197,21.7049,72.0,63,82,1.14
538,Chincha Alta,PE,2021-04-30 19:22:04,-13.4099,-76.1323,73.4,64,0,13.8
539,Camana,PE,2021-04-30 19:22:05,-16.6228,-72.7111,70.48,71,10,10.0
540,Alice,US,2021-04-30 19:22:05,27.7523,-98.0697,78.8,83,90,9.22
